date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:27:21	730302/730302	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b24be-5bb3f7e2cf102%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.svg	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
01:27:21	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22862e-5bb3f7ecc6cb6%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.eot	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
01:27:22	13600/13600	---M--	200	added ('OK')	font/woff2	etag:%223520-5bb3f7dd4421d%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.woff2	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.woff2	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
01:27:23	16780/16780	---M--	200	added ('OK')	font/woff	etag:%22418c-5bb3f7e0b9dd8%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.woff	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.woff	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
01:27:23	34052/34052	---MCZ	200	added ('OK')	font/ttf	etag:W/%228504-5bb3f7e7e7bcb%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.ttf	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.ttf	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
01:27:23	144715/144715	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222354b-5bb3f7dd376fe%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.svg	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
01:27:25	204266/204266	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231dea-5bb3f7de9be0f%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.eot	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
01:27:27	80148/80148	---M--	200	added ('OK')	font/woff2	etag:%2213914-5bb3f7e8ea860%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.woff2	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.woff2	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
01:27:27	104004/104004	---M--	200	added ('OK')	font/woff	etag:%2219644-5bb3f7e7d916b%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.woff	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.woff	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
01:27:31	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-5bb3f7dfd3662%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.eot?-fvbane	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/themify9f24.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
01:27:32	203980/203980	---MCZ	200	added ('OK')	font/ttf	etag:W/%2231ccc-5bb3f7dafa336%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.ttf	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.ttf	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
01:27:32	914125/914125	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22df2cd-5bb3f7e5df3c1%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.svg	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
01:27:33	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-5bb3f7dfd3662%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.eot?	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/themifyd41d.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
01:27:34	78584/78584	---MCZ	200	added ('OK')	font/ttf	etag:W/%22132f8-5bb3f7de3f1b3%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.ttf?-fvbane	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/themify9f24.ttf	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
01:27:35	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-5bb3f7eb00b29%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.woff?-fvbane	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/themify9f24.woff	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
01:27:36	70782/70782	---M--	200	added ('OK')	image/jpeg	etag:%221147e-5bb3fd649c493%22	https://preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero1.jpg	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero1.jpg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
01:27:36	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223931d-5bb3f7e5f6ac0%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.svg?-fvbane	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/themify9f24.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
01:27:36	204266/204266	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231dea-5bb3f7de9be0f%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.eot?	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900d41d.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
01:27:36	698/698	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Jul%202024%2000:27:37%20GMT	https://preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero.jpg	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero.jpg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
01:27:37	1661/1661	---M--	200	added ('OK')	image/png	etag:%2267d-5bb3fd4f4c4a6%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/primary-check.png	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/img/elements/primary-check.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
01:27:37	1205/1205	---M--	200	added ('OK')	image/png	etag:%224b5-5bb3fd4a50e9f%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/success-check.png	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/img/elements/success-check.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
01:27:37	1249/1249	---M--	200	added ('OK')	image/png	etag:%224e1-5bb3fd533d119%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/disabled-check.png	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/img/elements/disabled-check.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
01:27:37	112470/112470	---M--	200	added ('OK')	image/jpeg	etag:%221b756-5bb3fd651a42d%22	https://preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero2.jpg	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero2.jpg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
01:27:38	1284/1284	---M--	200	added ('OK')	image/png	etag:%22504-5bb3fd4d8efba%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/primary-radio.png	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/img/elements/primary-radio.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
01:27:38	1209/1209	---M--	200	added ('OK')	image/png	etag:%224b9-5bb3fd48263b7%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/success-radio.png	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/img/elements/success-radio.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
01:27:38	1173/1173	---M--	200	added ('OK')	image/png	etag:%22495-5bb3fd5320bfa%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/disabled-radio.png	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/img/elements/disabled-radio.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
01:27:39	3779/3779	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202021%2022:23:53%20GMT	https://preview.colorlib.com/theme/capitalshop/register.html	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/register.html	(from https://preview.colorlib.com/theme/capitalshop/login.html)
01:27:39	698/698	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Jul%202024%2000:27:40%20GMT	https://preview.colorlib.com/theme/capitalshop/assets/img/gallery/best-books1.jpg	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/img/gallery/best-books1.jpg	(from https://preview.colorlib.com/theme/capitalshop/cart.html)
01:27:39	698/698	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Jul%202024%2000:27:40%20GMT	https://preview.colorlib.com/theme/capitalshop/assets/img/gallery/best_selling1.jpg	C:/Mes%20Sites%20Web/site%20ecoomerce/preview.colorlib.com/theme/capitalshop/assets/img/gallery/best_selling1.jpg	(from https://preview.colorlib.com/theme/capitalshop/cart.html)
